t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,has_pattern,pattern_start,pattern_end
-0.811717515646427,1.2686799488879401,0.6739689798443848,0.8503314977570149,0.7964816235997975,1.0509154632926974,1.1596691021956307,1.8873926118967255,1.0374673864568007,1.1102200466115553,1.2811513542165645,1.3322650210815703,1.2696571540736805,1.0403172463554464,1.8989283159801533,0.9867596819539842,1.0174738626125042,1.1650574549273462,1.2108661910062077,0.28683453313267954,0.7112853393040591,0.010440566585680763,-0.09917063401126341,-0.02395036683642023,-0.9512681534691224,0.16851705073938375,-0.9115774175580266,-0.2778778745204286,0.1933462772465259,0.12039772892901922,-0.008807950674990956,-0.08844461735004537,-0.23572468427034954,-0.4449528119286081,-0.3336738771058425,0.0009675824926303118,0.16713769863485237,0.04742967959235092,-0.6219134104248496,-0.43255577421952884,-0.25748272860790583,-0.6652487143434658,-0.9358452975225199,-0.9605769882326091,-1.302180314698952,-0.8168496653291261,-1.8140851116651964,-0.7914501780396773,-1.3505051739973344,-1.6053807684195223,-1.8815629576904063,-1.2118840977670333,-0.6744008043922696,-1.7415767343263324,-1.4901267357963268,-1.0393180631828176,-0.652690931345084,-0.9566618814237211,-0.6729474448176768,0.25365685992641374,-0.37111314792938266,0.5232235004509185,1.2511951669803734,0.8528660661697144,1.5802640816450415,1.1131474384192765,0.9962665465488217,1.4617388589771265,2.0106501236253997,1.7448954171827247,1.2483145363675203,1.4266948413935299,1.8549203560281324,1.1855938448569137,1.1520052279838393,0.9707513598756503,0.2742002649029898,0.9921006230149227,0.8328170233174449,0.1899004368951452,0.5310865892017663,0.27212750759953275,0.2397067742953926,0.5915298077684868,-0.7836165447152655,-0.10698582178685932,0.29719265223372654,1.0094747789826988,-0.4674830722727397,-0.04218204155749299,-0.19697486020340937,1.0216642728802394,0.14934768071919313,0.4309199157463019,-0.8809735909562122,-0.04038125883879455,0.05793676579423503,0.212663079375051,-0.18468017645394333,-0.5159187903278363,-0.10099729336388283,-0.7990369561417423,-0.3417059977768938,-0.31167959058016514,-1.8152971064585164,-0.9231112249530742,-1.37895051340044,-1.8503593848786328,-1.7538534404046815,-1.7726187851118316,-1.3402480939958328,-2.2902045702585787,-1.1428351592974708,-0.7200858231781767,-1.1661191557593642,-0.49837018192833904,-1.0900500162910929,-0.596320364017747,0.22699210788228374,-0.1552412639957159,0.0,-1.0,-1.0
0.1557028978476861,0.047444919046999275,0.1835279731401897,0.2644911526395233,0.4484482710587381,0.45238599057113643,0.5323874184976779,0.868486359082257,1.160240586392428,0.5907929546612224,0.9477683298355944,0.8207726538803648,0.4461648219793502,1.1088050791131339,0.7428954095657809,0.6583283799351628,0.4355991871835204,0.5199062081874293,0.40965554031950074,-0.18767620108581765,-0.09605644179248682,-0.008559960981067177,-0.11176631055647998,-0.10844910261947066,-0.5478978538432564,-0.170478112055258,-0.17740916485572264,-0.6052102778957922,-0.4216843064676884,-0.46094610745257275,-0.3275127490923739,-0.2894730019340577,-0.5343891137181714,0.306894874100766,-0.45959182733478005,-0.35618897960668316,-0.34494452976528917,-0.5218878199717256,-0.5059003319132022,-0.6715219419684624,-0.9278514377586707,-0.7396872419286272,-0.9405399922200719,-1.212324642542788,-0.9597925475953394,-0.959992143934485,-0.8931182137319217,-1.2850819315610607,-0.6147901038417242,-1.0265176019857702,-1.1179247006732211,-0.6312844305869552,-0.34928731563581134,-0.537182604022379,-0.40694584210483503,0.06836601541734716,-0.27763578974149583,-0.03471302076834498,-0.09855612659517884,-0.21453881380521625,0.061202042356749586,0.3042123590605535,0.4864973961512502,0.14294630324778265,-0.1889640164468242,0.701351546019272,1.2698867426223377,1.5815728473200645,1.5869210055730143,1.9748923847640587,1.9712066204622298,2.465896361622314,2.4680367818015925,2.221546145343507,2.905261956798791,2.7760747776153782,2.20833110287625,2.0002854111828987,1.754400582202113,1.0457994977114313,1.0041225903647624,0.34261631954602645,0.2991145770368329,-0.21994526869367917,-0.13357536692193617,-0.472188171897156,-0.9599179167096038,-0.40459530815206307,-0.17709158648077541,-0.9816283572298682,-0.050630096929200806,0.02863070139263526,0.24469034836005626,0.7084902687334922,0.1611427287553021,0.3216301212523762,0.23702158575122037,1.1913089683357372,-0.011373566908139034,-0.073587130258644,-0.3167519145461578,0.03883637128114704,-1.124937297343449,-0.6268248497036214,-1.01876502863077,-1.3328122350871923,-1.4126076588772722,-1.8812707481000288,-1.579222842260624,-1.423467409793199,-1.5285823781156134,-1.7877482979226695,-1.3961356115133652,-1.385196080360908,-1.5497616516227417,-1.3338736271730347,-0.7924274968265095,-0.4424642487938435,-0.8150111062200339,-0.11632556253380717,1.0,0.35833333333333334,0.9
-0.1085139982258073,0.6002749004024339,0.4235811372786999,1.2246995433164483,0.7877862218061126,0.6750053680903345,1.2642788936744347,1.7703016442272692,1.490450562588248,1.3197063115763852,1.0998862788686783,1.336834594237961,1.3495214362169585,2.0267021906545155,1.3604561494119807,0.8307016363834756,0.5041064526844211,0.4681844879406675,0.9231271163439808,0.5905453357451621,0.09219152619183978,0.5289885587846908,-0.025178008996054067,0.40157474296460033,-0.20828542691293506,-0.13505554750575074,-0.180571725767698,-0.5070944790202989,-0.2904120745776964,-0.4619037493298915,-0.8315306888741048,0.12216603819830761,-0.16717545916688104,-0.2303404586410764,-0.30779495805227014,0.47131049229255395,0.4176140605998158,1.2548679504732305,-0.09437307616524276,0.39130237283581343,-0.8098433157630313,-1.061207870885279,-0.616598975926287,-0.6590355780596718,-0.6671505566302135,-0.8907450904525863,-0.9685672865731839,-0.8798304438144235,-1.8824366401662929,-1.467438351063722,-2.0634276298614935,-1.5760387031184782,-1.358344815477493,-1.162860629836917,-0.8328954162776503,-1.4303989948672085,-1.330109369458596,0.15653351820321124,0.7703277156660115,-0.4793695600733369,-0.030400902183968324,-0.2332667037533479,0.44443872282396674,0.8723673873556204,1.5471345506415592,1.5482193166442701,1.891747518169423,1.5602250336990557,1.3346663961813587,2.3911568428722254,1.6307858327527902,1.8393841672733175,1.197294182542001,0.5468032322459072,0.8257900427992785,0.7358209085786456,0.9055990642275841,0.6723651136843041,0.5834555002237162,-0.1165385091892782,0.13473295814124417,0.3780111782014182,-0.32927742056012066,0.3189151749633586,0.35743268251515287,-0.05140144035226499,-0.3110840284890887,0.5602149112346548,-0.008208825410194128,0.12202161946863074,-0.1459430964938048,0.47777551372691934,0.47270420120801,0.27342539578235175,0.11560651802115426,-0.1029059291334169,0.28319839299163224,0.0016197945609256283,-0.5583598054415433,-0.08729602657874401,-0.253786350250894,-0.8280494170462668,-0.9718353292763994,-0.6851601901734276,-1.1557778834086967,-1.330822193256805,-1.6617086930151328,-1.2686668667966308,-1.648312013518354,-1.7660038575812702,-1.8221224770721098,-1.7634068891602472,-1.7755253198281817,-1.2763724958255451,-1.4574240397136795,-1.3557594858125601,-1.0593641551297306,-0.7881261660055026,0.18703439785466117,-0.33553839904459853,0.0,-1.0,-1.0
-0.23336774175652716,-0.9244130301442504,0.034808483343993064,0.36459517149567944,0.1762012389632339,0.5870565232037324,0.538243597985731,1.2458041314597685,1.3253075813400317,0.563473993483723,0.7336603072806724,1.2990493390208393,0.8402237519141464,0.6257300857393341,0.41060267630656444,0.7901026052947012,-0.043573142462781385,0.33424019246609177,0.08005302628631068,0.11028491093627117,-0.05180402708034297,-0.2934802848529814,-0.7089475384548259,-0.2816911409537481,-0.10667181508957321,-0.20683415166582586,-0.6643919172748021,-0.4048033303109806,-0.7693439427791667,-0.08173465647446275,0.02755506841438327,0.12655722885390605,0.7457301937955763,0.7349637282461591,1.0167566348928327,1.3271195070394433,0.9731989774811186,0.28970786500653983,0.1344024084529336,-0.03832050941758761,0.14840212021297078,-0.859323253564756,-1.2663817155859576,-0.6814272762076973,-1.080427580270392,-0.68269274276262,-0.2456467291974821,-0.03641872432861851,0.23562006194169224,0.3532138354943195,0.3286163729142153,0.5108599966603817,0.3015877102999498,0.6945434547004117,0.15842546106686312,0.09523678858967878,-0.11827692101534179,-0.6009527675923695,-0.6870709701562926,-0.4415622123569165,0.03942068827152425,0.4491823758866881,0.8190438719165462,1.7339685783064969,1.9133633150324414,2.2459217889754757,2.343531188443392,2.7725691661380822,2.586713559480459,2.1165597581311184,2.227803906328028,1.8958586584728243,1.2808612284389937,1.4788835551045367,1.0358779413291725,0.594013756113016,0.7897592873781814,-0.015629071009279277,0.2016834330944927,-0.36888103343719064,0.19449490956839055,-0.196468423907277,-0.37536569670680203,-0.37544216433401806,-0.36112231530772865,-0.1582663988559102,-0.21377872444828844,-0.25751338186621037,-0.18922804306337462,-0.144062786583415,-0.2821354475498324,0.37054088803016916,-0.6531160120369482,-0.16844460968131778,-0.35698997663764026,-0.37027319609386045,-0.18607852578085812,-0.4344637413756466,-0.315269771711427,-0.7034604202505438,-1.044473498663735,-1.2785979904557427,-1.3131714510783399,-1.2518990801959013,-1.524890137347863,-1.6296183446054011,-1.6548259822459166,-1.3982991277383745,-1.8812101916004837,-1.8862967414389968,-1.82599025640218,-1.7302582567164944,-1.9499907096562794,-2.038682381265982,-1.1675526251124613,-1.6315244008729242,-0.8010859584085633,-0.831976049761727,-0.3909722174629689,-0.48512362160002515,1.0,0.23333333333333334,0.625
0.6554125636723461,0.40591816494584365,0.48548515584573293,0.3280704944743899,1.5567278300540885,1.409192433125367,1.2109033251255723,1.7458189359716219,1.6822035415029994,1.8966549184260069,1.3395500749454823,1.5330075381028707,1.3368880685569122,1.6569910322563772,1.744723791751307,0.7592226297822608,0.34881224286927465,1.0599155112938512,0.6640445237663366,-0.3597548141615178,0.5644072604167271,0.8362024951784013,0.6406304302876167,-0.18805779663592642,-0.18015821040267666,0.14050616249680992,-0.4557646196589849,-0.3797359807176214,0.1092251421468897,-0.4578706619623062,-0.6963930042549784,-0.7165573036975463,-0.36886310158318647,-0.040861508820242295,0.08231037784132594,-0.9768842035979881,0.07741760189889423,0.24675913613408756,-0.12276735042326951,-0.5162508767123816,-0.50485799745817,-0.6993627513248452,-1.0322898817098618,-1.1610254419499366,-0.6659946489894111,-1.0880772444675002,-0.9826116635802916,-1.4722017371436822,-1.534997942754164,-1.5854382554972541,-2.0926510000862595,-1.2368267868861778,-1.2626376785187239,-1.4489864364328728,-1.360104720281277,-0.6083799728468187,-0.9797817707272777,-0.6437690924821249,-0.42860523422101693,-0.23397702453009142,0.6631712710387835,0.3957914791593852,0.35406873496325714,1.0904579503927825,1.1307124959790447,1.6099610484885647,1.3534004524020655,2.346494907673011,1.793034878445078,2.1846144183657548,0.9174058250062442,1.4570041757902705,1.5811007925994525,1.0188075783282826,0.9800996277101582,0.4726713501660259,0.8435765699407073,0.8736410292415008,0.9029252445545637,0.12474810441390526,-0.20665760073714987,-0.01428973843247628,-0.07254542563472996,0.4168901297913669,0.5631287929966992,0.35663135489843373,0.1875727326511967,-0.003751796036158588,-0.12333001647472534,-0.3759097487740986,0.00018998585974250586,0.6418124235165457,0.06202592067021246,-0.37182613859535985,-0.18670141784669997,-0.08276311236638367,0.1350248719681237,-0.2756278846095945,-0.2500497074783584,-0.35960097461810975,-0.40993891690508144,-0.4866833397973671,-1.2424277908088384,-0.6913188961170373,-1.0191759007129486,-1.4307252449833325,-1.9650229988772656,-1.584461643110319,-1.0010441055230042,-2.065575986817854,-1.2348618908436932,-1.3140060996217215,-1.2441302134938845,-1.2719245232944318,-0.390260446440904,-0.6965899720074437,-1.0558601746526723,-0.6865091029760262,-0.45043531197774206,0.07253730520124485,0.0,-1.0,-1.0
-0.1663490573979414,-0.03127462574078035,0.6153932785257513,0.9813996555527277,0.580225032333649,1.9714934854864188,1.1032704342337811,1.3569880708227544,1.309824760909384,1.4695732970427198,1.9820779817320393,1.473742409066018,2.339921879486507,0.8002341593839593,0.9201922004581197,0.9727287276500889,0.7280311715929179,0.8887728045113439,0.5256168919755884,0.5205084780973079,0.85278568085797,0.6496346693559732,0.2471957929858336,0.0723389603450971,-0.08258618432279811,0.6338315113444362,0.3458430980443331,0.04638100522776895,0.027248410449944874,-0.4480509117302497,0.06760753533534994,-0.21925684382792035,-0.06574040311881531,0.09834438504374218,0.44614237920635913,0.41373669674715663,-0.16997975602780352,0.017646628867708264,-0.2029690375037618,-0.3815297089806366,-0.973271311680465,-0.22675458160992126,-1.081488515766936,-1.3940631687772211,-0.9686222473373362,-1.170264857726421,-1.7474586681243711,-0.9906977067901668,-1.2095358764701436,-1.1766008692246015,-2.2638625899621236,-1.5620259467275404,-1.8325649648506508,-1.2635943355795893,-1.479683631546766,-0.2654153734502725,-1.275936509688522,-0.7386352529664995,0.045174688135191286,0.6358303653266101,-0.5191079761919007,0.9336967898199214,0.12653023926835694,0.7875650583121628,1.3748529168913026,1.2473796508536183,1.3936221565029288,1.7560679124776082,1.6781184245720524,1.2705053791574612,1.2062644008359578,1.7532251122810079,1.396167660923086,1.3916488008696613,1.0239110996173415,1.30773332022327,0.9282017923725714,1.0979531322693508,-0.10825143126014439,-0.26586950745369975,0.4045910866903378,0.32505390597061495,-0.027114065876881286,-0.24588044444419246,0.11098912973372466,-0.6713299253135881,-0.14561592955675265,-0.4129087622311436,-0.2959875334921569,0.14018524560168827,-0.42918805781597363,-0.15884404092649207,-0.13248479415943842,0.43215681208931234,0.11530548120094374,-0.3511815375299161,0.1611166378287989,-0.38268290085345424,0.29742594138514233,-0.5407332026420109,0.141177096032625,-0.9504675448059486,-0.7226956449100691,-0.4241102787237463,-1.5192704434329298,-1.4096764060005056,-1.4818855537930125,-1.651514043592147,-1.449922762903378,-1.9248696604110693,-0.8090375766569706,-1.4115280916606927,-1.2207924483645824,-2.143697135561815,-1.2820433650392928,-0.6118738029644338,-0.1396049987230191,-0.774620652485865,-0.20474463768796036,0.2665663844800386,0.0,-1.0,-1.0
-0.4295557422334119,0.1685017464307204,0.6808463420480766,0.9540926084141498,1.2488172067270902,1.9061187699115223,1.12727074486621,1.1938953920029471,1.8760371493332644,1.2379237287798157,1.3127900802182146,1.4010827001685395,2.1072079524151714,1.4059104966495168,1.552492029171662,1.3882948356757217,1.0672043173884163,0.4625717620983532,0.4243837697523041,0.9158126506975723,0.3247472567218316,0.4377134460933025,-0.6516342550116558,0.7189675624836321,-0.08191926777766116,0.00016882421187599782,-0.000640467117870638,-0.15300161052035086,-0.20347934735443943,0.0005366634112692806,-0.43671662470873346,-0.08874587267724081,0.34582262596620833,-0.33213809986906145,0.5828201241152692,0.5624405133434826,0.07076631745649313,0.0798103256445647,-0.17475202932333578,-0.572374591994866,0.4682558135513626,-0.6595337303467046,-0.8705725192230528,-0.8663892457087662,-1.0977113471169757,-1.120956116903389,-1.4902063880239722,-1.0696175106537718,-1.4418926987323442,-1.3420622750859257,-1.3388709842533284,-2.0594356032104897,-1.3447873723192902,-1.8110016422374646,-1.1791710869661758,-1.2632838063066603,-0.75283963617835,-0.8262056860299454,-0.2549350729064461,-0.551265819467943,0.14288149310963766,1.236646998926819,0.3567307281179618,0.8469885057728648,1.1546431525108383,1.0764153363876559,1.2941273656592465,1.4639839432546329,0.7350157955246023,1.499366859842213,1.7524756162290476,1.6346131799774162,1.5028024626049687,1.5795329047613134,0.7197862062035034,0.8893133125130127,0.7412370278325449,0.7523264988657237,0.9171412790473531,0.05447139596415346,-0.47489657512066324,0.08647927768489473,0.37316560337649185,0.29818143553661774,-0.2071057449264555,-0.17257039616102662,0.631617001890988,-0.7244525203023262,-0.23052751012488007,0.363826996442559,-0.4019217784812053,0.288526026957025,0.12355183946079189,-0.4075141881444617,0.46432573613596034,-0.3089185879497112,0.2704629755196306,-0.7143178058188246,0.3071031596210429,0.20631842490629812,-0.374158454486022,-0.5186003984769201,-0.5181206100912482,-0.9682276666410743,-0.6089212349891507,-1.5324160122977732,-1.269134427704818,-1.533177272868337,-1.7851962705717033,-1.5142652937597252,-1.6761888797359532,-1.8458751601602135,-1.3853685921250647,-1.8563906111403141,-0.726874645655771,-1.4086199216494812,-1.0875911807572198,-0.9179833980724643,0.05465910776501986,-0.20698981567895625,0.0,-1.0,-1.0
-0.3565778045281347,-0.7227374479636183,-0.11880410014944028,0.4502416183377347,-0.03404131263733219,0.08994426729180216,0.6657954864460185,0.6830331540607077,0.21255962957723123,0.7536091137220442,0.601830633520639,0.6796492017071908,0.5379978822537073,0.7393710445904504,0.46149905001672403,0.401955905763786,0.41697056654781983,0.010812277062098684,-0.05793087610544012,-0.025462806384221614,-0.11796150172803764,-0.11674810709562257,-0.4180881364809348,0.09421209126852523,-0.6084834962256881,-0.5036771148167711,-0.6187870857554869,-0.8194107201460182,-0.4536145009242428,-0.7227985706963407,-0.4384446262574166,-0.3101514793445061,-0.29779130046553287,-0.4197133311768649,-0.3560072540550293,-0.34129992449770047,-0.10216227602303889,0.007363394066374177,0.05565779668381006,-0.0856937958478795,-0.1474787013156018,-0.2716571369328638,-0.09176728699460222,0.19736249881321785,-0.2159424488065199,-0.18919099301253842,-0.12508817466218142,-0.4438098754925233,-0.9602677235936695,-0.8133345447081902,-0.7028199160573304,-1.625034037339539,-1.1780587828219948,-1.3047626134839754,-0.9541676390987505,-0.9623840108795843,-1.0629282670472961,-0.8616683606388895,-0.5627166574648813,0.12090131723927175,0.4089204380358348,1.3571939033884128,1.121167194453466,1.5145632540607685,2.4382545347435025,2.3111534704667487,2.832555409655701,2.787333824885252,3.0459286414248177,2.1768029105256206,2.557330943931483,1.7893377997897146,1.5481907964193795,1.6936121995965712,1.0982816368222104,1.0473393246708642,0.7991685638866078,0.22879169742121488,0.025669536281839815,-0.05509585069093778,-0.2972664684249372,0.2015455399945642,0.2489316509023783,-0.1384532844124944,0.17144831788044987,0.511224605565861,0.6443909561336006,0.4106540350248076,0.5623684036155743,0.8970314674030205,0.715513258356439,0.8525938100671148,0.7152996009100316,0.26383551611370437,0.24011930770775575,0.2959715621944789,0.049299832294406085,0.0623888025776206,-0.4537443779283839,-0.43055876619260997,-0.43704020368939084,-0.6313559010767178,-0.7515656641403544,-1.249969451829341,-1.2076216718271673,-1.114380125728431,-1.3123430739110027,-1.421640344429595,-1.5437613428250012,-1.520718178306149,-1.592099072996554,-1.9595175109590965,-1.7514361454385965,-1.4403651065244079,-1.368432573971196,-1.368534335315352,-0.7671945728638532,-0.5487362993899524,-0.41991294044635435,-0.5037716731968557,1.0,0.275,0.85
-0.3809703634528809,0.47943164990037795,0.1343768097355146,0.8833459070795427,1.265758984058657,1.0333993196507107,1.289493366281464,1.2202637016579723,1.7884864680031887,2.1377922292412257,1.236131751157216,1.3960909174514937,1.5322466543174227,0.5734752007027426,1.3536999418620947,0.9421150687509162,1.3603508296294962,1.0236681331854496,0.9802951181834515,0.3303685707664212,-0.09635325618210758,0.11554844967057674,0.030626551847985416,0.6925090969546532,0.32988446959599793,-0.37973985046965025,-0.4679888527605217,-0.18706717761038483,0.33830008277456086,-0.0764115949441539,0.04531741331821755,0.6812784946284147,0.3693175259770711,0.3800503842109937,-0.0649883845171758,0.9779456594182143,0.31665245495023053,0.47571489403881384,-0.46932411210242936,-0.29936272777998996,-0.16040991234345586,-0.5498146021615132,-0.7191051799612665,-0.753874432258743,-1.2659003792954342,-0.7178196336234932,-0.4350415219137983,-1.4372721953151155,-1.511794277270018,-2.0281551372902844,-1.5860452665611984,-1.8560178924201833,-1.6823137751320953,-1.6933383206911157,-1.1875387805049515,-1.495863342185956,-1.059126065022946,-0.3519238871721968,-0.31834870743257115,-0.10109803099713574,-0.09530138633667275,0.219154280631457,0.45758151322694,1.5023483003021028,1.1256715394118595,1.1284484403406325,0.682763274907589,1.3335672742765552,1.6366000320613185,1.6927603125798962,1.27927067495906,1.4457556283906694,1.6831298729001267,0.9362477765130794,1.8351528283894347,1.226465475848784,0.5362555613787682,1.0652110459536313,-0.11389471581876796,0.2671505530838996,0.5720331249230792,0.025420671125201737,0.22276654117089817,0.5819429432281216,-0.3682059080168275,0.5950862888197352,-0.6564213743866791,-0.06667726261585738,0.19028788850416925,-0.5450531409428621,0.07336434734939234,-0.3639866376309457,0.40345132666661715,0.5082715136096382,0.2218757091680376,-0.19419229558079398,-0.8488717171708436,-0.41932875811363596,-0.23789374684951517,0.010775361998085568,-1.2906508993780383,-1.1104558428631939,-0.8105700651484775,-0.5278510843177177,-0.8238698585129793,-0.7831577125689108,-1.6644443069093813,-1.6574212059821445,-1.434469431006121,-1.5694257690776356,-1.1048615204608536,-2.238117384215518,-1.6412339367578304,-1.1624782794709316,-1.5688079129477543,-0.9181740164798038,-0.9125600573931237,-0.4260946977533529,-0.2670939861822808,-0.018173630457647843,0.0,-1.0,-1.0
0.029065023017042814,-0.004681116874479475,0.43582020655234305,0.8731408964153923,1.1878864458272052,0.48226624487657543,1.2222697328609222,1.4702770754016474,1.3155811195901181,2.08341047404262,1.6968424073699693,1.6166602535010721,1.4781239918839602,1.461901502271664,1.2564407137827271,0.5277425954381706,0.9750077342355564,0.9592481512878875,0.46569068331232594,0.1940572368598642,0.07924117797126605,0.05386762483786148,-0.27742732873822706,0.29357020762386454,0.23858442148692083,0.14190097184653191,-0.2670799660043952,-0.014608449744170419,-0.5481913114455357,-0.01059043843043613,-0.08108533807911868,0.5042176616487045,0.37084507741050454,0.6610065414589128,-0.4337533465389654,0.6891079299632502,-0.5584366203309282,-0.5366755142160675,-0.5317106129770517,0.2610719271070733,-0.8202928347052469,-0.34423374659368616,-0.529312928552989,-0.0061321127872501205,-0.8405018039692406,-1.9374330363156764,-0.911487013490967,-1.6905988502007634,-1.3457783534383652,-0.8619158322230986,-1.430874103164938,-1.1441802292817895,-1.4088531391335422,-1.438456953758471,-1.3995782477507124,-1.1231889315301986,-1.4187856957401266,-0.41434202859393837,0.024565326821429343,-0.4489986911435883,0.2723392403407116,0.3591318201755492,0.7628204499635196,1.7118759795097773,0.9791502801418205,1.1981037062567104,1.7720216274116116,1.818114158933694,2.156266091422842,1.8087829765127201,1.7814045763824877,1.5237408118899252,1.4090413943255609,1.5710826838953447,1.0285068442199272,0.3062604200143353,0.8126490929555636,0.49138255396015595,-0.01936229402337626,-0.2818944923370972,-0.3957422923898377,0.3840006580190402,0.07418844311260957,-0.5206599162088987,-0.0505612748082455,0.009868753695346379,0.18511336545573182,-1.0908616017189003,-0.08994035935799305,0.07136254831337013,0.5545420780650193,0.06514089826159641,0.11145069854853508,-0.04806925232325603,0.2570596958642611,-0.09329716806825766,0.4225193432678845,0.6095387941537984,-0.5387225053181657,-0.6083606852949717,-0.8169385061087492,-0.2728842842967613,-0.5975803091457897,-0.46287143117517987,-1.3518454712283876,-1.297174209667093,-1.8534908811004975,-1.012325515957447,-1.3200197141123762,-1.9467667082731142,-2.1629368094962653,-1.0719731740432978,-1.9542972206847913,-1.3660985695388441,-0.8806391229956391,-1.5729668774730174,-0.1919044001356619,-0.5357331544743633,-0.022923211965464266,-0.3488453522971296,0.0,-1.0,-1.0
